id,name,price,original_price,rating_average,review_count,author,category_path,quantity_sold,inventory_status,specifications
196382820,Hiệu Sách Cuối Cùng Ở London - Tiểu Thuyết Về Chiến Tranh Thế Giới Thứ Hai - Cuốn Sách Bán Chạy Nhất New York Times,129000,180000,4.8,50,Madeline Martin,Sách tiếng Việt > Sách văn học > Tiểu Thuyết > Tiểu Thuyết Phương Tây,477,available,"Phiên bản sách: Phiên bản thường | Công ty phát hành: Tân Việt | Ngày xuất bản: 2022-09-01 00:00:00 | Kích thước: 14,5 x 20,5 cm | Dịch Giả: Phuong Hạ ( dịch) | Loại bìa: Bìa mềm | Số trang: 402 | Nhà xuất bản: Nhà Xuất Bản Văn Học"
165992295,Kho Tàng Truyện Cổ Tích Việt Nam 01,47700,70000,5,41,Nguyễn Đổng Chi,Sách tiếng Việt > Sách thiếu nhi  > Truyện cổ tích,388,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2022-02-02 00:00:00 | Kích thước: 13x19.5cm | Loại bìa: Bìa mềm | Số trang: 192 | Nhà xuất bản: NXB Trẻ
156224977,Sống Đơn Giản Cho Mình Thanh Thản (Tái Bản),61700,85000,5,69,Shunmyo Masuno,Sách tiếng Việt > Sách kỹ năng sống > Sách kỹ năng mềm > Nghệ thuật sống,726,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Thái Hà | Ngày xuất bản: 2022-01-01 00:00:00 | Kích thước: 13 x 20.5 cm | Dịch Giả: Như Nữ | Loại bìa: Bìa mềm | Số trang: 197 | Nhà xuất bản: Nhà Xuất Bản Lao Động
151596746,Sổ tay ghi chép nhật ký Bullet Journal thiết kế A5 planner kế hoạch Lalunavn vintage cute dễ thương,55990,55990,5,10,,Văn phòng phẩm > Lịch > Sổ Agenda,68,available,Thương hiệu: LALUNAVN | Xuất xứ (Made in): Việt Nam | Xuất xứ thương hiệu: Việt Nam | Sản phẩm có được bảo hành không?: Không
147117815,Sổ lò xo đơn Klong Caro (6 x 6) mm A4 - 200 trang; MS 590,67500,67500,4.8,18,,Văn phòng phẩm > Sổ Tay Các Loại > Sổ tay gáy lò xo,179,available,Thương hiệu: KLONG | Xuất xứ (Made in): Việt Nam | Chất liệu: Giấy | Xuất xứ thương hiệu: Việt Nam | Sản phẩm có được bảo hành không?: Không
108411035,Trường học Sáng tạo ,112000,112000,5,56,"Ken Robinson, Lou Aronica",Sách tiếng Việt > Sách Kiến Thức Tổng Hợp > Sách giáo dục,473,available,Công ty phát hành: Công Ty CP Truyền Thông Sách Khải Minh | Ngày xuất bản: 2021-06-16 13:09:54 | Phiên bản: Phổ thông | Loại bìa: Bìa mềm | Số trang: 316 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
82041440,Models: Quyến Rũ Phái Đẹp Bằng Cả Chân Tình,136000,160000,5,11,Mark Manson,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,61,available,Công ty phát hành: Huy Hoàng Bookstore | Ngày xuất bản: 2021-03-15 00:00:00 | Kích thước: 13.5 x 20.5 cm | Dịch Giả: Nhóm tâm lý học tội phạm | Loại bìa: Bìa mềm | Số trang: 480 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Thanh Niên
68774264,Nam Phương - Hoàng Hậu Cuối Cùng (Tái Bản 2020),85000,100000,4.5,9,Lý Nhân Phan Thứ Lang,Sách tiếng Việt > Sách Lịch sử > Lịch Sử Việt Nam,44,available,Công ty phát hành: Saigon Books | Ngày xuất bản: 2020-09-01 00:00:00 | Kích thước: 14 x 20.5 cm | Loại bìa: Bìa mềm | Số trang: 200 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Thế Giới
52665707,Nghệ Thuật Kiếm Tiền Của Người Do Thái (Tái Bản 2020),79200,90000,5,11,Trần Linh,Sách tiếng Việt > Sách kinh tế > Bài học kinh doanh,95,available,Công ty phát hành: VanLangBooks | Ngày xuất bản: 2020-04-04 00:00:00 | Kích thước: 13.5 x 20 cm | Dịch Giả: Lê Tiến Thành | Loại bìa: Bìa mềm | Số trang: 208 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
10920495,Dế Mèn Phiêu Lưu Ký,135000,150000,5,48,Tô Hoài,Sách tiếng Việt > Sách thiếu nhi  > Văn học thiếu nhi,326,available,Công ty phát hành: Nhà Xuất Bản Kim Đồng | Ngày xuất bản: 2019-02-25 00:00:00 | Kích thước: 18 x 25 cm | Loại bìa: Bìa cứng | Số trang: 144 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
1954475,Cách Chinh Phục Toán Và Khoa Học,120000,169000,4.6,147,Barbara Oakley - Ph. D.,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,1515,available,"Công ty phát hành: Alphabooks | Ngày xuất bản: 2018-01-01 00:00:00 | Kích thước: 16 x 24 cm | Dịch Giả: Trần Thị Minh Hiếu, Nguyễn Thị Kim Phụng | Loại bìa: Bìa mềm | Số trang: 346 | Nhà xuất bản: Nhà Xuất Bản Thế Giới"
1053642,Sức Mạnh Của Việc Đặt Câu Hỏi Tại Sao,72600,99000,4.6,30,C. Richard Weylman,Sách tiếng Việt > Sách kinh tế > Sách kỹ năng làm việc,1277,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Alphabooks | Ngày xuất bản: 2017-10-01 00:00:00 | Kích thước: 13 x 20.5 cm | Dịch Giả: Lê Hải Yến | Loại bìa: Bìa mềm | Số trang: 287 | Nhà xuất bản: Nhà Xuất Bản Công Thương
531115,i-Learn Smart Start Grade 4 Student's Book (Phiên Bản Dành Cho Các Tỉnh),104500,110000,4.8,47,,English Books > Education - Teaching > Teaching - Learning > Elementary School: Grades 1 - 5,422,available,Công ty phát hành: Đại Trường Phát | Nhà xuất bản: Đại Trường Phát | Ngày xuất bản: 2016-07-27 00:00:00 | ISBN-13: 9786049473579 | Kích thước: 21.5 x 28.5 cm  | Loại bìa: Paperback | Số trang: 103 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
277559029,Phong Thần Diễn Nghĩa Deluxe – Tập 12,63000,70000,0,0,Ryu Fujisaki,"Sách tiếng Việt > Truyện Tranh, Manga, Comic",12,available,Công ty phát hành: Nhà Xuất Bản Kim Đồng | Kích thước: 13x18 cm | Loại bìa: Bìa mềm | Số trang: 244 | Nhà xuất bản: Nhà Xuất Bản Kim Đồng
277400562,Cô Bạn Tôi Thầm Thích Lại Quên Mang Kính Rồi Tập 12 (Bản Đặc Biệt) [Tặng Kèm Booklet],64500,75000,5,2,Koume Fujichika,"Sách tiếng Việt > Truyện Tranh, Manga, Comic",27,available,Công ty phát hành: Nhà Xuất Bản Kim Đồng | Ngày xuất bản: 2025-02-17 00:00:00 | Kích thước: 13x18 cm | Loại bìa: Bìa mềm | Nhà xuất bản: Nhà Xuất Bản Kim Đồng
277381898,Nhà tài phiệt cuối cùng,113000,135000,5,2,F. Scott Fitzgerald,Sách tiếng Việt > Sách văn học > Tác phẩm kinh điển > Tác Phẩm Kinh Điển Nước Ngoài,22,available,Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2025-03-04 00:00:00 | Loại bìa: Bìa mềm | Số trang: 304 | Nhà xuất bản: NXB Trẻ
277228776,Tinh Hoa Quản Trị Của Drucker,216500,290000,5,2,Peter F. Drucker,"Sách tiếng Việt > Sách kinh tế > Sách quản trị, lãnh đạo",54,available,Bookcare: Có | Công ty phát hành: Viện Quản lý PACE | Kích thước: 15cm x 23cm | Dịch Giả: Nguyễn Dương Hiếu | Loại bìa: Bìa cứng | Số trang: 400 | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM
276833100,Vũ Khúc Đoạn Tình,136000,169000,5,4,Stephanie Garber,Sách tiếng Việt > Sách văn học > Truyện ngôn tình,38,available,"Bookcare: Có | Công ty phát hành: VIVABOOKS | Ngày xuất bản: 2024-03-12 00:00:00 | Kích thước: 14,5x20,5cm | Loại bìa: Bìa mềm | Nhà xuất bản: Nhà Xuất Bản Dân Trí"
276750334,Sau Này Gặp Lại Ai Cũng Phải Hạnh Phúc,86500,108000,5,6,Trí,Sách tiếng Việt > Sách văn học > Truyện ngắn - Tản văn - Tạp Văn > Truyện ngắn - Tản văn - Tạp Văn Việt Nam,71,available,Bookcare: Có | Công ty phát hành: Người Trẻ Việt | Ngày xuất bản: 2024-03-12 00:00:00 | Kích thước: 12.5x20.5 cm | Loại bìa: Bìa mềm | Số trang: 200 | Nhà xuất bản: Nhà Xuất Bản Văn Học
276583955,Băng Qua Đại Dương Đen,105000,145000,5,1,Trương Gia Giai,Sách tiếng Việt > Sách kỹ năng sống > Sách kỹ năng mềm > Sách Chữa Lành,42,available,Công ty phát hành: Bookland | Kích thước: 14.5x20.5cm | Loại bìa: Bìa mềm | Số trang: 304 | Nhà xuất bản: Nhà Xuất Bản Dân Trí
276430702,"Thiện, Ác Và Smartphone",114000,159000,5,3,Đặng Hoàng Giang,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,39,available,Bookcare: Có | Công ty phát hành: Thái Hà | Kích thước: 14.5x20.5cm | Số trang: 332 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
275974359,"Kỷ Niệm 50 Năm Ngày Giải Phóng Miền Nam Thống Nhất Đất Nước 1975-2025: Chủ Tịch Hồ Chí Minh Và Khát Vọng Giải Phóng Miền Nam, Thống Nhất Tổ Quốc",66750,89000,5,2,Vũ Kim Yến,Sách tiếng Việt > Sách Lịch sử > Lịch Sử Việt Nam,13,available,Công ty phát hành: VIETNAMBOOK | Ngày xuất bản: 2024-08-22 15:48:00 | Loại bìa: Bìa mềm tay gấp | Số trang: 176 | Nhà xuất bản: Nhà Xuất Bản Hà Nội
274170395,Đông Y Chi Lộ - Quá Trình Trưởng Thành Của Một Bác Sĩ Đông Y Truyền Thống,150400,188000,5,2,,Sách tiếng Việt > Sách Y Học > Sách Y Học Khác,23,available,Công ty phát hành: Công ty TNHH Xuất bản Thiện Tri Thức | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: NXB Dân Trí
273958133,"Giải pháp khác biệt – RIÊNG × TỐT × KHÁC – Giải pháp chính thống là chưa đủ, thế giới này cần giải pháp khác biệt – 5 năng lực và 31 bí quyết giúp giải quyết vấn đề hiệu quả",82000,120000,5,2,Joe Hirao,Sách tiếng Việt > Sách kinh tế > Bài học kinh doanh,85,available,Công ty phát hành: Ecoblader | Ngày xuất bản: 2024-01-01 00:00:00 | Kích thước: 14.5 x 20.5 cm | Dịch Giả: NVBridge | Loại bìa: Bìa mềm | Số trang: 188 | Nhà xuất bản: Nhà Xuất Bản Kinh Tế TPHCM
273829133,Sách - Người Tìm Xác,117000,179000,5,12,,Sách tiếng Việt > Sách văn học > Truyện trinh thám,77,available,Công ty phát hành: Waka | Ngày xuất bản: 2023-12-30 17:11:20 | Loại bìa: Bìa mềm | Số trang: 1732 | Nhà xuất bản: Nhà Xuất Bản Hà Nội
273280353,Không Giới Hạn - Khám Phá HO'OPONOPONO,131000,169000,5,1747,Joe Vitale,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,13498,available,Công ty phát hành: Phương Nam Book | Ngày xuất bản: 2020-01-02 00:00:00 | Kích thước: 14 x 20.5 cm | Dịch Giả: Tường Linh | Loại bìa: Bìa mềm | Số trang: 304 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
273250376,Nội Lực - Chuyển Hóa Cuộc Đời Bằng Sức Mạnh Não Bộ,114000,158000,4.7,10,Tara Swart,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,259,available,"Công ty phát hành: First News - Trí Việt | Ngày xuất bản: 2023-10-10 00:00:00 | Kích thước: 14.5 x 20.5 | Dịch Giả: Minh Huy,Hiếu Nguyễn | Loại bìa: Bìa mềm tay gấp | Số trang: 464 | Nhà xuất bản: Nhà Xuất Bản Dân Trí"
272392514,Nuance-50 Sắc Thái Của Từ,109000,159000,4.8,51,Kenvin Kang,Sách tiếng Việt > Sách Học Ngoại Ngữ > Sách Học Tiếng Anh > Từ Vựng Tiếng Anh,873,available,"Công ty phát hành: Alphabooks | Ngày xuất bản: 2023-09-09 00:00:00 | Kích thước: 14,5x20,5 | Dịch Giả: Lưu Ly Thảo | Loại bìa: Bìa mềm | Số trang: 264 | Nhà xuất bản: Nhà Xuất Bản Thế Giới"
271193242,Sách Trước Bình Minh tác giả Master Anh Đức,199000,199000,4.8,19,,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,412,available,Công ty phát hành: Alpha Books | Ngày xuất bản: 2023-02-21 16:12:33 | Loại bìa: Bìa mềm | Số trang: 191 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
254132152,Tài Chính Cá Nhân Dành Cho Người Việt Nam (Tái Bản 2023),150000,200000,4.7,23,Lâm Minh Chánh,Sách tiếng Việt > Sách kinh tế > Sách tài chính > Tài chính cá nhân,319,available,Công ty phát hành: CÔNG TY CỔ PHẦN ĐÀO TẠO QUẢN TRỊ KINH DOANH BIZUNI | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Phụ Nữ Việt Nam
252912208,Phúc Âm Của Loài Cá Chình,100000,148000,5,15,Patrik Svensson,Sách tiếng Việt > Sách Kiến Thức Tổng Hợp > Kiến Thức Bách Khoa,181,available,"Phiên bản sách: Phiên bản thường | Công ty phát hành: Huy Hoàng Bookstore | Ngày xuất bản: 2023-05-05 00:00:00 | Kích thước: 13,5x20,5 cm | Dịch Giả: Nguyên Chính | Loại bìa: Bìa mềm | Số trang: 340 | Nhà xuất bản: Nhà Xuất Bản Thanh Niên"
249773417,Đệ Nhất Thế Chiến,91400,138000,4.5,34,Robert Leckie,Sách tiếng Việt > Sách Lịch sử > Lịch Sử Thế Giới,243,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: VanLangBooks | Ngày xuất bản: 2023-03-01 00:00:00 | Kích thước: 16 x 24 cm | Dịch Giả: Nguyễn Quốc Dũng | Loại bìa: Bìa mềm | Số trang: 348 | Nhà xuất bản: Nhà Xuất Bản Hồng Đức
215123449,Trí tuệ cổ xưa - Tất cả các loại nghiệp,168000,235000,4.7,32,Geshe Michael Roach,Sách tiếng Việt > Sách Tôn Giáo - Tâm Linh > Phật giáo,456,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Thái Hà | Ngày xuất bản: 2022-12-01 00:00:00 | Kích thước: 14.5 x 20.5 cm | Dịch Giả: Trần Nữ Ái Hiền - Công ty Tuệ Đức Thịnh | Loại bìa: Bìa mềm | Số trang: 400 | Nhà xuất bản: Nhà Xuất Bản Công Thương
207400598,Ung thư không phải là bệnh (Tái bản),131000,189000,4.7,39,Andreas Moritz,Sách tiếng Việt > Sách Y Học > Sách Y Học Khác,780,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Thái Hà | Ngày xuất bản: 2022-11-01 00:00:00 | Kích thước: 15.5 x 24 cm | Dịch Giả: Quế Chi | Loại bìa: Bìa mềm | Số trang: 463 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
202179736,Tiếng Nhật công nghệ thông tin trong ngành phần mềm,221000,290000,5,7,Nhiều tác giả,Sách tiếng Việt > Sách Học Ngoại Ngữ > Sách Học Tiếng Nhật > Sách học tiếng nhật - khác,98,available,Công ty phát hành: Thái Hà | Ngày xuất bản: 2022-10-01 00:00:00 | Kích thước: 17.5x25cm | Số trang: 196 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
201290876,"Keo 2 Mặt Sợi Thủy Tinh Cường Lực Dán Thảm Trải Sàn, Keo Chống Nước, Không Để Vết Keo",14700,14700,4.6,32,,Văn phòng phẩm > Dụng Cụ Văn Phòng > Băng keo > Băng keo hai mặt,338,available,Thương hiệu: NAVIVU | Xuất xứ thương hiệu: Việt Nam | Xuất xứ (Made in): Trung Quốc | Sản phẩm có được bảo hành không?: Không
187843301,How Technology Works – Hiểu hết về công nghệ,264000,330000,4.8,85,DK,Sách tiếng Việt > Sách Kiến Thức Tổng Hợp > Kiến Thức Bách Khoa,689,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Nhã Nam | Ngày xuất bản: 2022-06-01 00:00:00 | Kích thước: 19.5x23 cm | Dịch Giả: Tiểu Vũ | Loại bìa: Bìa cứng | Số trang: 258 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
181699672,Shuggie Bain: Chiếc Linh Hồn Nhỏ,168000,235000,5,88,Douglas Stuart,Sách tiếng Việt > Sách văn học > Truyện ngắn - Tản văn - Tạp Văn > Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,534,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Huy Hoàng Bookstore | Ngày xuất bản: 2022-05-05 00:00:00 | Kích thước: 13.5x20.5 cm | Dịch Giả: Trần Quốc Tân | Loại bìa: Bìa mềm | Số trang: 680 | Nhà xuất bản: Nhà Xuất Bản Văn Học
179063555,Bong Bóng Lên Trời,72300,95000,5,17,Nguyễn Nhật Ánh,Sách tiếng Việt > Sách văn học > Truyện dài,166,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2022-01-01 00:00:00 | Kích thước: 13x20cm | Loại bìa: Bìa mềm | Số trang: 176 | Nhà xuất bản: NXB Trẻ
176752838,Thay Đổi Tí Hon Hiệu Quả Bất Ngờ - Atomic Habits,170000,189000,5,130,James Clear,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,1492,available,Công ty phát hành: Cty Bán Lẻ Phương Nam | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Thế Giới
160081250,Tăng Cường Sức Mạnh Não Bộ,97000,120000,4.8,95,Kato Toshinori,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,991,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Nhã Nam | Ngày xuất bản: 2022-01-01 00:00:00 | Kích thước: 14x20.5 cm | Dịch Giả: Nguyễn Hồng Anh | Loại bìa: Bìa mềm | Số trang: 234 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
121635152,Không Ai Có Thể Làm Bạn Tổn Thương Trừ Khi Bạn Cho Phép (Tặng Kèm 1 Bộ Bookmark Gồm 4 Cái),80800,119000,5,1772,Yoo Eun Jung,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,12562,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Mood to Read | Ngày xuất bản: 2021-09-01 00:00:00 | Kích thước: 14.5 x 20.5 cm | Dịch Giả: Sun Tzô | Loại bìa: Bìa mềm | Số trang: 304 | Nhà xuất bản: Nhà Xuất Bản Dân Trí
72165331,Triệu Phú Thức Tỉnh - Bí Kíp Để Khơi Dòng Suối Nguồn Thịnh Vượng Trong Tâm Thức,201000,268000,0,0,Joe Vitale,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,,available,Công ty phát hành: Công ty Cổ Phần Thiên Minh Book | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Thế Giới
67249173,BAO THƯ TRẮNG A4 - 25X35CM - LOẠI TỐT (GIẤY DÀY) - 100 CÁI/ XẤP - NẮP KHÔNG KEO,125000,125000,4.5,24,,Văn phòng phẩm > Dụng Cụ Văn Phòng > Dụng cụ văn phòng khác,233,available,Thương hiệu: Quang Long | Xuất xứ thương hiệu: Việt Nam | Xuất xứ (Made in): Việt Nam | Chất liệu: giấy | Sản phẩm có được bảo hành không?: Không
35720772,Để Có Một Tương Lai,124000,155000,4.8,19,Thích Nhất Hạnh,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,119,available,Công ty phát hành: Thái Hà | Ngày xuất bản: 2019-10-01 00:00:00 | Kích thước: 14 x 20 cm | Loại bìa: Bìa mềm | Số trang: 318 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
19884589,Những Người Đẹp Say Ngủ,81000,90000,4.8,5,Kawabata Yasunari,Sách tiếng Việt > Sách văn học > Tiểu Thuyết > Tiểu Thuyết Phương Đông,52,available,Công ty phát hành: Nhã Nam | Ngày xuất bản: 2019-06-01 00:00:00 | Kích thước: 14 x 20.5 cm | Loại bìa: Bìa mềm | Số trang: 146 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
17336360,Lolita (Tái Bản 2019),110000,150000,4.7,863,Vladimir Nabokov,Sách tiếng Việt > Sách văn học > Tiểu Thuyết > Tiểu Thuyết Phương Tây,4568,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Nhã Nam | Ngày xuất bản: 2019-05-01 00:00:00 | Kích thước: 15 x 24 cm | Loại bìa: Bìa mềm | Số trang: 368 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
11508322,Nội Tình Của Ngoại Tình,165000,220000,4.8,19,Esther Perel,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,228,available,Công ty phát hành: Saigon Books | Ngày xuất bản: 2019-03-01 00:00:00 | Loại bìa: Bìa mềm | Số trang: 428 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
10379317,Nghệ Thuật Giao Tiếp Để Thành Công (Tái Bản 2019),143600,169000,5,47,Leil Lowndes,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,241,available,Công ty phát hành: Alphabooks | Ngày xuất bản: 2019-01-01 00:00:00 | Kích thước: 13 x 20.5cm | Loại bìa: Bìa mềm | Số trang: 440 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
10227726,Những Chiếc Đồng Hồ Kỳ Lạ (Tái Bản),115200,128000,5,20,Agatha Christie,Sách tiếng Việt > Sách văn học > Tiểu Thuyết > Tiểu Thuyết Phương Tây,64,available,Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2019-01-01 00:00:00 | Kích thước: 13 x 19 cm | Loại bìa: Bìa mềm | Số trang: 368 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
2449681,Sách Tương Tác - Big Book - Cuốn Sách Khổng Lồ Về Các Ngôi Sao Và Các Hành Tinh (Tái Bản),134400,168000,5,8,Emily Bone,Sách tiếng Việt > Sách thiếu nhi  > Sách chuyển động -Tương tác,115,available,Ngôn ngữ: Tiếng Việt | Công ty phát hành: Đinh Tị | Kích thước: 24.5 x 29.5 cm | Loại bìa: Bìa mềm | Số trang: 32 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Thanh Niên
715595,Toeic Writing (Kèm CD),144000,178000,4.6,70,Hwang Su-yeon,Sách tiếng Việt > Sách Học Ngoại Ngữ > Sách Học Tiếng Anh > Luyện thi TOEIC,630,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Nhân Trí Việt | Ngày xuất bản: 2011-05-01 15:05:35 | Kích thước: 18.5 x 26 cm | Loại bìa: Bìa mềm | Số trang: 276 | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM
572240,Chuyên Đề Bồi Dưỡng Học Sinh Giỏi Qua Các Kỳ Thi Hóa Học Lớp 9,85600,107000,5,8,Hoàng Vũ,Sách tiếng Việt > Sách Tham Khảo > Sách tham khảo cấp II,57,available,Công ty phát hành: Khang Việt Book | Ngày xuất bản: 2017-01-01 00:00:00 | Loại bìa: Bìa mềm | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
277539661,Khúc Bi Ca Của Gã Dân Quê - Hồi Ức Về Một Gia Đình Và Một Nền Văn Hoá Trong Cơn Khủng Hoảng - J.D. Vance - Omega Plus,159198,159198,0,0,,Sách tiếng Việt > Sách văn học > Tiểu sử - Hồi ký,,available,Công ty phát hành: Omega Plus | Ngày xuất bản: 2025-03-20 15:34:55 | Kích thước: <p>24X16CM</p> | Loại bìa: Bìa mềm | Số trang: 256 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
277447069,Sao Băng Ban Ngày Tập 5,35000,35000,0,0,Mika Yamamori,"Sách tiếng Việt > Truyện Tranh, Manga, Comic",9,available,"Công ty phát hành: Nhà Xuất Bản Kim Đồng | Ngày xuất bản: 2025-02-17 00:00:00 | Kích thước: 11,3x17,6 cm | Loại bìa: Bìa mềm | Số trang: 224 | Nhà xuất bản: Nhà Xuất Bản Kim Đồng"
277231272,Trước Ngưỡng Cửa Bình Minh - Kỷ niệm 50 năm ngày giải phóng miền nam thống nhất đất nước 1975 - 2025,104250,139000,5,4,Khuất Quang Thụy,Sách tiếng Việt > Sách Chính Trị - Pháp Lý > Lý Luận Chính Trị > Chính trị đảng phái,9,available,Công ty phát hành: VIETNAMBOOK | Ngày xuất bản: 2025-02-03 15:44:09 | Loại bìa: Bìa mềm tay gấp | Nhà xuất bản: Nhà Xuất Bản Quân Đội Nhân Dân
277017968,One-Punch Man Tập 28: Xuống Vực Sâu [Tặng Kèm Bookmark],24600,25000,0,0,Nhiều tác giả,"Sách tiếng Việt > Truyện Tranh, Manga, Comic",43,available,"Bookcare: Không | Công ty phát hành: Nhà Xuất Bản Kim Đồng | Ngày xuất bản: 2025-03-01 00:00:00 | Kích thước: 11,3x17,6cm | Loại bìa: Bìa mềm | Số trang: 208 | Nhà xuất bản: Nhà Xuất Bản Kim Đồng"
276819714,Bluelock Tập 25 (Bản Đặc Biệt) [Bộ Quà Đặc Biệt Kèm Chữ Kí Nhân Vật Isagi Và Bachira],93600,100000,0,0,Nhiều tác giả,"Sách tiếng Việt > Truyện Tranh, Manga, Comic",21,available,"Công ty phát hành: Nhà Xuất Bản Kim Đồng | Ngày xuất bản: 2024-03-12 00:00:00 | Kích thước: 11,3x17,6 cm | Loại bìa: Bìa mềm | Nhà xuất bản: Nhà Xuất Bản Kim Đồng"
276801495,Sách - Dấu Ấn Hoàng Gia - Tập 13,29100,30000,5,1,Chieko Hosokawa,"Sách tiếng Việt > Truyện Tranh, Manga, Comic",42,available,Công ty phát hành: Nhà Xuất Bản Kim Đồng | Ngày xuất bản: 2023-12-21 14:00:00 | Loại bìa: Bìa mềm | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Kim Đồng
276800052,"Sách tài chính cá nhân cho bạn trẻ, tác giả Lâm Minh Chánh",180000,180000,5,1,Lâm Minh Chánh,Sách tiếng Việt > Sách kinh tế > Sách tài chính > Tài chính cá nhân,38,available,Phiên bản sách: Phiên bản thường | Địa chỉ tổ chức chịu trách nhiệm về hàng hóa: Công ty cổ phần BizUni | Tên đơn vị/tổ chức chịu trách nhiệm về hàng hóa: Công ty cổ phần BizUni | Công ty phát hành: Công ty Cổ phần BizUni | Ngày xuất bản: 2024-11-20 15:36:34 | Loại bìa: Bìa cứng | Số trang: 274 | Nhà xuất bản: Nhà Xuất Bản Phụ Nữ Việt Nam
276467797,Nhật Ký Ghi Chép Pháp Y,104000,107000,4.8,5,Đới Tây,Sách tiếng Việt > Sách văn học > Truyện trinh thám,65,available,Bookcare: Có | Công ty phát hành: Nhà sách Minh Thắng | Kích thước: 16 x 24cm | Dịch Giả: Nguyễn Thị Vinh | Loại bìa: Bìa mềm | Số trang: 348 | Nhà xuất bản: Nhà Xuất Bản Dân Trí
